"providerId","utcStartTime","status","compSeason.shortName","round.name","round.roundNumber","venue.name","home.team.name","home.team.club.name","away.team.name","away.team.club.name","player.jumperNumber","player.photoURL","player.player.position","player.player.player.playerId","player.player.player.captain","player.player.player.playerJumperNumber","player.player.player.givenName","player.player.player.surname","teamId","gamesPlayed","timeOnGroundPercentage","goals","behinds","superGoals","kicks","handballs","disposals","marks","bounces","tackles","contestedPossessions","uncontestedPossessions","totalPossessions","inside50s","marksInside50","contestedMarks","hitouts","onePercenters","disposalEfficiency","clangers","freesFor","freesAgainst","dreamTeamPoints","rebound50s","goalAssists","goalAccuracy","ratingPoints","ranking","lastUpdated","turnovers","intercepts","tacklesInside50","shotsAtGoal","goalEfficiency","shotEfficiency","interchangeCounts","scoreInvolvements","metresGained","clearances.centreClearances","clearances.stoppageClearances","clearances.totalClearances","extendedStats.effectiveKicks","extendedStats.kickEfficiency","extendedStats.kickToHandballRatio","extendedStats.effectiveDisposals","extendedStats.marksOnLead","extendedStats.interceptMarks","extendedStats.contestedPossessionRate","extendedStats.hitoutsToAdvantage","extendedStats.hitoutWinPercentage","extendedStats.hitoutToAdvantageRate","extendedStats.groundBallGets","extendedStats.f50GroundBallGets","extendedStats.scoreLaunches","extendedStats.pressureActs","extendedStats.defHalfPressureActs","extendedStats.spoils","extendedStats.ruckContests","extendedStats.contestDefOneOnOnes","extendedStats.contestDefLosses","extendedStats.contestDefLossPercentage","extendedStats.contestOffOneOnOnes","extendedStats.contestOffWins","extendedStats.contestOffWinsPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon","player.playerId","player.captain","player.playerJumperNumber","player.givenName","player.surname","teamStatus","team.name","match_date","match_year","match_year_round","player.fullName"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",6,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1024023.png?im=Scale,width=0.6,height=0.6","INT","CD_I1024023",FALSE,6,"Daniel","Curtin","CD_T10",NA,52,0,0,NA,5,3,8,4,0,1,7,2,9,0,0,2,0,2,62.5,4,0,1,34,2,0,0,8.6,NA,NA,3,4,0,0,NA,NA,NA,0,210,0,1,1,3,60,1.7,5,0,1,77.8,0,0,0,5,0,0,15,6,1,0,0,0,0,1,1,100,0,0,0,"CD_I1024023",FALSE,6,"Daniel","Curtin","home","Adelaide Crows",2025-04-19,2025,202506,"Daniel Curtin"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",12,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/992242.png?im=Scale,width=0.6,height=0.6","C","CD_I992242",FALSE,12,"Jordan","Dawson","CD_T10",NA,88,0,2,NA,22,5,27,5,0,8,12,14,26,9,1,2,0,0,51.9,6,1,1,123,3,0,0,9.9,NA,NA,8,5,1,2,NA,NA,NA,5,620,2,3,5,9,40.9,4.4,14,1,1,46.2,0,0,0,8,0,1,20,6,0,0,0,0,0,0,0,0,12,0,0,"CD_I992242",FALSE,12,"Jordan","Dawson","home","Adelaide Crows",2025-04-19,2025,202506,"Jordan Dawson"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",34,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1022607.png?im=Scale,width=0.6,height=0.6","INT","CD_I1022607",FALSE,34,"Sid","Draper","CD_T10",NA,45,0,0,NA,3,3,6,0,0,1,2,4,6,1,0,0,0,1,50,4,0,2,13,0,0,0,-0.8,NA,NA,3,1,0,0,NA,NA,NA,1,29,0,0,0,0,0,1,3,0,0,33.3,0,0,0,1,0,1,16,9,0,0,0,0,0,0,0,0,3,0,0,"CD_I1022607",FALSE,34,"Sid","Draper","home","Adelaide Crows",2025-04-19,2025,202506,"Sid Draper"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",32,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/999331.png?im=Scale,width=0.6,height=0.6","FPL","CD_I999331",FALSE,32,"Darcy","Fogarty","CD_T10",NA,66,0,0,NA,4,4,8,2,0,0,1,5,6,2,0,0,0,1,62.5,2,1,1,24,0,2,0,0.5,NA,NA,3,0,0,0,NA,NA,NA,2,142,0,0,0,2,50,1,5,0,0,16.7,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,0,"CD_I999331",FALSE,32,"Darcy","Fogarty","home","Adelaide Crows",2025-04-19,2025,202506,"Darcy Fogarty"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",20,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1004863.png?im=Scale,width=0.6,height=0.6","INT","CD_I1004863",FALSE,20,"Mitchell","Hinge","CD_T10",NA,83,0,0,NA,16,3,19,7,0,0,4,13,17,3,0,1,0,1,84.2,3,1,1,73,6,0,0,10,NA,NA,2,9,0,0,NA,NA,NA,1,540,0,0,0,13,81.3,5.3,16,0,5,23.5,0,0,0,2,0,1,3,2,1,0,1,0,0,0,0,0,0,3,3,"CD_I1004863",FALSE,20,"Mitchell","Hinge","home","Adelaide Crows",2025-04-19,2025,202506,"Mitchell Hinge"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",48,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1013974.png?im=Scale,width=0.6,height=0.6","CHB","CD_I1013974",FALSE,48,"Mark","Keane","CD_T10",NA,82,0,0,NA,9,2,11,5,0,2,3,8,11,0,0,0,0,3,90.9,2,1,1,52,4,0,0,4.3,NA,NA,2,5,0,0,NA,NA,NA,1,263,0,0,0,8,88.9,4.5,10,0,2,27.3,0,0,0,2,0,0,6,5,3,0,3,0,0,1,0,0,0,0,0,"CD_I1013974",FALSE,48,"Mark","Keane","home","Adelaide Crows",2025-04-19,2025,202506,"Mark Keane"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",2,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/993946.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I993946",FALSE,2,"Ben","Keays","CD_T10",NA,94,1,0,NA,12,6,18,4,0,7,6,11,17,5,2,0,0,2,61.1,3,1,0,95,1,1,50,16,NA,NA,4,2,4,2,NA,NA,NA,6,378,0,0,0,5,41.7,2,11,0,0,35.3,0,0,0,4,0,1,22,4,1,0,0,0,0,0,0,0,0,0,0,"CD_I993946",FALSE,2,"Ben","Keays","home","Adelaide Crows",2025-04-19,2025,202506,"Ben Keays"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",29,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/293222.png?im=Scale,width=0.6,height=0.6","BPR","CD_I293222",FALSE,29,"Rory","Laird","CD_T10",NA,81,0,0,NA,9,12,21,5,0,4,8,12,20,2,0,1,0,1,81,3,1,1,80,2,0,0,9.9,NA,NA,4,8,0,0,NA,NA,NA,4,219,0,0,0,7,77.8,0.8,17,0,2,40,0,0,0,6,0,2,11,8,1,0,0,0,0,0,0,0,0,1,1,"CD_I293222",FALSE,29,"Rory","Laird","home","Adelaide Crows",2025-04-19,2025,202506,"Rory Laird"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",16,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1015370.png?im=Scale,width=0.6,height=0.6","HBFR","CD_I1015370",FALSE,16,"Max","Michalanney","CD_T10",NA,85,1,0,NA,11,3,14,3,0,1,3,10,13,3,0,0,0,3,71.4,0,2,0,60,3,1,100,10.5,NA,NA,2,6,0,1,NA,NA,NA,3,380,0,0,0,8,72.7,3.7,10,0,2,23.1,0,0,0,1,0,1,7,5,1,0,2,0,0,0,0,0,0,1,1,"CD_I1015370",FALSE,16,"Max","Michalanney","home","Adelaide Crows",2025-04-19,2025,202506,"Max Michalanney"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",30,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/990882.png?im=Scale,width=0.6,height=0.6","HBFL","CD_I990882",FALSE,30,"Wayne","Milera","CD_T10",NA,82,0,0,NA,14,2,16,3,0,0,6,8,14,2,0,0,0,0,56.3,1,0,1,52,4,0,0,5.4,NA,NA,5,6,0,0,NA,NA,NA,3,374,0,0,0,8,57.1,7,9,0,1,42.9,0,0,0,6,0,2,2,2,0,0,1,1,100,0,0,0,0,3,3,"CD_I990882",FALSE,30,"Wayne","Milera","home","Adelaide Crows",2025-04-19,2025,202506,"Wayne Milera"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",9,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1008230.png?im=Scale,width=0.6,height=0.6","FB","CD_I1008230",FALSE,9,"Nick","Murray","CD_T10",NA,91,0,0,NA,6,3,9,5,0,1,2,6,8,1,0,0,0,6,88.9,1,0,0,43,2,0,0,7.4,NA,NA,1,2,0,0,NA,NA,NA,0,203,0,0,0,5,83.3,2,8,0,1,25,0,0,0,2,0,0,2,2,6,0,2,0,0,0,0,0,0,1,1,"CD_I1008230",FALSE,9,"Nick","Murray","home","Adelaide Crows",2025-04-19,2025,202506,"Nick Murray"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",27,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1021031.png?im=Scale,width=0.6,height=0.6","WR","CD_I1021031",FALSE,27,"Luke","Nankervis","CD_T10",NA,85,0,0,NA,7,11,18,3,0,2,6,13,19,5,0,0,0,1,72.2,6,0,3,51,0,0,0,7.4,NA,NA,7,6,1,0,NA,NA,NA,3,268,0,0,0,4,57.1,0.6,13,0,1,31.6,0,0,0,4,0,2,11,5,0,0,0,0,0,0,0,0,0,0,0,"CD_I1021031",FALSE,27,"Luke","Nankervis","home","Adelaide Crows",2025-04-19,2025,202506,"Luke Nankervis"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",28,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/296420.png?im=Scale,width=0.6,height=0.6","FPR","CD_I296420",FALSE,28,"Alex","Neal-Bullen","CD_T10",NA,89,1,0,NA,9,11,20,3,0,3,9,12,21,2,0,0,0,1,85,3,2,2,72,1,0,50,13.3,NA,NA,5,2,0,2,NA,NA,NA,2,266,0,2,2,6,66.7,0.8,17,0,1,42.9,0,0,0,8,3,0,24,8,1,0,0,0,0,0,0,0,0,0,0,"CD_I296420",FALSE,28,"Alex","Neal-Bullen","home","Adelaide Crows",2025-04-19,2025,202506,"Alex Neal-Bullen"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",43,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/297523.png?im=Scale,width=0.6,height=0.6","RK","CD_I297523",FALSE,43,"Reilly","O'Brien","CD_T10",NA,80,0,0,NA,11,6,17,4,0,4,8,6,14,2,0,0,34,1,35.3,4,3,0,110,2,0,0,7.1,NA,NA,6,7,0,0,NA,NA,NA,2,188,0,4,4,3,27.3,1.8,6,0,3,57.1,9,56.7,26.5,3,0,2,10,1,1,60,0,0,0,0,0,0,14,0,0,"CD_I297523",FALSE,43,"Reilly","O'Brien","home","Adelaide Crows",2025-04-19,2025,202506,"Reilly O'Brien"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",23,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1001195.png?im=Scale,width=0.6,height=0.6","HFFR","CD_I1001195",FALSE,23,"Izak","Rankine","CD_T10",NA,88,1,2,NA,15,5,20,3,0,6,11,9,20,7,2,1,0,2,40,7,2,0,98,1,0,20,8.3,NA,NA,8,2,1,5,NA,NA,NA,5,498,1,7,8,4,26.7,3,8,1,0,55,0,0,0,5,1,0,23,8,0,0,0,0,0,0,0,0,9,0,0,"CD_I1001195",FALSE,23,"Izak","Rankine","home","Adelaide Crows",2025-04-19,2025,202506,"Izak Rankine"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",14,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1017109.png?im=Scale,width=0.6,height=0.6","RR","CD_I1017109",FALSE,14,"Jake","Soligo","CD_T10",NA,84,0,0,NA,15,7,22,3,1,2,8,13,21,5,0,0,0,0,59.1,2,3,0,79,1,0,0,5.5,NA,NA,7,0,0,0,NA,NA,NA,3,429,2,2,4,7,46.7,2.1,13,1,0,38.1,0,0,0,5,1,0,8,2,0,0,0,0,0,1,0,0,12,0,0,"CD_I1017109",FALSE,14,"Jake","Soligo","home","Adelaide Crows",2025-04-19,2025,202506,"Jake Soligo"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",19,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1017065.png?im=Scale,width=0.6,height=0.6","INT","CD_I1017065",FALSE,19,"Zac","Taylor","CD_T10",NA,71,0,2,NA,4,6,10,3,0,1,5,5,10,0,2,0,0,2,50,0,0,0,39,1,0,0,3.6,NA,NA,1,2,0,2,NA,NA,NA,4,127,0,1,1,1,25,0.7,5,0,0,50,0,0,0,5,1,1,16,7,1,0,0,0,0,0,0,0,0,0,0,"CD_I1017065",FALSE,19,"Zac","Taylor","home","Adelaide Crows",2025-04-19,2025,202506,"Zac Taylor"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",7,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1008384.png?im=Scale,width=0.6,height=0.6","CHF","CD_I1008384",FALSE,7,"Riley","Thilthorpe","CD_T10",NA,78,1,3,NA,8,5,13,4,0,1,5,8,13,1,2,1,8,2,53.8,2,1,0,68,1,0,20,4.4,NA,NA,1,1,1,5,NA,NA,NA,5,201,0,0,0,3,37.5,1.6,7,2,1,38.5,1,57.1,12.5,3,1,0,8,2,2,14,0,0,0,5,2,40,1,0,0,"CD_I1008384",FALSE,7,"Riley","Thilthorpe","home","Adelaide Crows",2025-04-19,2025,202506,"Riley Thilthorpe"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",13,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/280506.png?im=Scale,width=0.6,height=0.6","FF","CD_I280506",FALSE,13,"Taylor","Walker","CD_T10",NA,94,2,1,NA,9,8,17,4,0,2,12,5,17,2,0,2,5,2,70.6,3,2,1,80,1,0,50,12.5,NA,NA,4,2,1,4,NA,NA,NA,6,240,0,2,2,6,66.7,1.1,12,0,0,70.6,0,55.6,0,9,3,2,12,1,2,9,0,0,0,5,1,20,0,0,0,"CD_I280506",FALSE,13,"Taylor","Walker","home","Adelaide Crows",2025-04-19,2025,202506,"Taylor Walker"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",24,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1011981.png?im=Scale,width=0.6,height=0.6","BPL","CD_I1011981",FALSE,24,"Josh","Worrell","CD_T10",NA,98,0,0,NA,12,7,19,2,0,3,5,11,16,0,0,0,0,2,73.7,3,0,1,65,2,0,0,3.8,NA,NA,4,6,0,0,NA,NA,NA,2,280,0,0,0,9,75,1.7,14,0,0,31.3,0,0,0,5,0,0,8,5,1,0,1,0,0,0,0,0,0,1,1,"CD_I1011981",FALSE,24,"Josh","Worrell","home","Adelaide Crows",2025-04-19,2025,202506,"Josh Worrell"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",7,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1009253.png?im=Scale,width=0.6,height=0.6","HBFR","CD_I1009253",FALSE,7,"Lachie","Ash","CD_T1010",NA,74,0,0,NA,22,7,29,10,1,2,4,23,27,3,0,0,0,0,65.5,2,0,0,118,4,0,0,13.2,NA,NA,3,7,0,0,NA,NA,NA,3,560,0,1,1,13,59.1,3.1,19,1,1,14.8,0,0,0,4,0,1,9,7,0,0,0,0,0,0,0,0,0,2,2,"CD_I1009253",FALSE,7,"Lachie","Ash","away","GWS GIANTS",2025-04-19,2025,202506,"Lachie Ash"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",14,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1008139.png?im=Scale,width=0.6,height=0.6","RR","CD_I1008139",FALSE,14,"Toby","Bedford","CD_T1010",NA,77,0,0,NA,5,4,9,2,0,7,4,4,8,1,0,0,0,2,55.6,2,1,1,55,0,0,0,4,NA,NA,2,4,0,0,NA,NA,NA,1,127,0,1,1,2,40,1.3,5,0,0,50,0,0,0,3,0,0,14,8,1,0,0,0,0,0,0,0,10,0,0,"CD_I1008139",FALSE,14,"Toby","Bedford","away","GWS GIANTS",2025-04-19,2025,202506,"Toby Bedford"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",32,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1008436.png?im=Scale,width=0.6,height=0.6","RK","CD_I1008436",FALSE,32,"Kieren","Briggs","CD_T1010",NA,76,0,0,NA,4,3,7,0,0,4,4,4,8,1,0,0,13,2,57.1,7,1,3,39,0,0,0,3.9,NA,NA,3,1,0,0,NA,NA,NA,0,101,1,0,1,1,25,1.3,4,0,0,50,3,27.1,23.1,2,0,0,9,7,2,48,0,0,0,0,0,0,13,0,0,"CD_I1008436",FALSE,32,"Kieren","Briggs","away","GWS GIANTS",2025-04-19,2025,202506,"Kieren Briggs"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",46,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1014038.png?im=Scale,width=0.6,height=0.6","INT","CD_I1014038",FALSE,46,"Callum M.","Brown","CD_T1010",NA,48,0,1,NA,7,3,10,5,0,0,1,7,8,4,2,0,0,1,50,1,0,0,43,0,0,0,1.6,NA,NA,2,0,0,1,NA,NA,NA,4,216,0,0,0,3,42.9,2.3,5,2,0,12.5,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,"CD_I1014038",FALSE,46,"Callum M.","Brown","away","GWS GIANTS",2025-04-19,2025,202506,"Callum M. Brown"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",44,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1009708.png?im=Scale,width=0.6,height=0.6","CHB","CD_I1009708",FALSE,44,"Jack","Buckley","CD_T1010",NA,100,0,0,NA,10,4,14,8,0,2,5,9,14,1,0,1,0,5,78.6,0,1,0,71,3,0,0,5,NA,NA,1,6,0,0,NA,NA,NA,3,135,0,0,0,9,90,2.5,11,0,1,35.7,0,0,0,3,0,1,7,6,5,0,6,2,33.3,0,0,0,0,0,0,"CD_I1009708",FALSE,44,"Jack","Buckley","away","GWS GIANTS",2025-04-19,2025,202506,"Jack Buckley"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1019038.png?im=Scale,width=0.6,height=0.6","FPR","CD_I1019038",FALSE,5,"Aaron","Cadman","CD_T1010",NA,76,0,3,NA,5,5,10,2,0,1,6,4,10,1,0,1,0,2,40,0,1,0,39,0,0,0,-0.7,NA,NA,3,0,1,3,NA,NA,NA,4,112,0,0,0,2,40,1,4,0,0,60,0,0,0,4,3,0,14,3,2,0,0,0,0,3,0,0,0,0,0,"CD_I1019038",FALSE,5,"Aaron","Cadman","away","GWS GIANTS",2025-04-19,2025,202506,"Aaron Cadman"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",17,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1023266.png?im=Scale,width=0.6,height=0.6","C","CD_I1023266",FALSE,17,"Finn","Callaghan","CD_T1010",NA,80,0,0,NA,13,14,27,4,0,7,8,19,27,2,0,0,0,0,70.4,4,1,1,105,5,0,0,8.9,NA,NA,7,3,0,0,NA,NA,NA,2,522,0,1,1,10,76.9,0.9,19,0,1,29.6,0,0,0,6,0,1,17,9,0,0,0,0,0,0,0,0,7,0,0,"CD_I1023266",FALSE,17,"Finn","Callaghan","away","GWS GIANTS",2025-04-19,2025,202506,"Finn Callaghan"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",12,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1009528.png?im=Scale,width=0.6,height=0.6","R","CD_I1009528",FALSE,12,"Tom","Green","CD_T1010",NA,87,0,0,NA,14,22,36,4,0,3,19,15,34,4,0,0,0,2,66.7,10,0,2,104,2,0,0,20.5,NA,NA,9,4,0,1,NA,NA,NA,2,475,0,7,7,9,64.3,0.6,24,1,0,55.9,0,0,0,16,3,1,15,7,1,0,1,0,0,0,0,0,12,0,0,"CD_I1009528",FALSE,12,"Tom","Green","away","GWS GIANTS",2025-04-19,2025,202506,"Tom Green"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",4,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/295344.png?im=Scale,width=0.6,height=0.6","FPL","CD_I295344",FALSE,4,"Toby","Greene","CD_T1010",NA,91,0,1,NA,8,5,13,1,0,4,4,8,12,1,0,0,0,0,46.2,7,0,3,45,0,0,0,-0.4,NA,NA,8,0,1,1,NA,NA,NA,3,267,0,3,3,3,37.5,1.6,6,0,0,33.3,0,0,0,3,1,0,8,5,0,0,0,0,0,2,0,0,8,0,0,"CD_I295344",FALSE,4,"Toby","Greene","away","GWS GIANTS",2025-04-19,2025,202506,"Toby Greene"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",27,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/993107.png?im=Scale,width=0.6,height=0.6","BPR","CD_I993107",FALSE,27,"Harry","Himmelberg","CD_T1010",NA,90,0,0,NA,13,5,18,8,1,1,3,13,16,2,0,0,4,3,77.8,5,1,2,76,4,0,0,6.6,NA,NA,4,3,0,0,NA,NA,NA,3,269,0,2,2,10,76.9,2.6,14,1,2,18.8,1,23.5,25,2,0,0,7,3,3,17,0,0,0,0,0,0,0,1,1,"CD_I993107",FALSE,27,"Harry","Himmelberg","away","GWS GIANTS",2025-04-19,2025,202506,"Harry Himmelberg"
"CD_M20250140605","2025-04-19T06:15:00.000+0000","CONCLUDED","Premiership","Round 6",6,"Adelaide Oval","Adelaide Crows","Adelaide Crows","GWS GIANTS","GWS GIANTS",39,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2025014/1008083.png?im=Scale,width=0.6,height=0.6","BPL","CD_I1008083",FALSE,39,"Connor","Idun","CD_T1010",NA,90,0,0,NA,14,12,26,9,0,1,8,15,23,2,0,1,0,3,96.2,0,0,0,97,5,1,0,12.6,NA,NA,1,13,0,0,NA,NA,NA,4,339,0,0,0,14,100,1.2,25,0,4,34.8,0,0,0,7,0,2,6,4,3,0,2,1,50,0,0,0,0,1,1,"CD_I1008083",FALSE,39,"Connor","Idun","away","GWS GIANTS",2025-04-19,2025,202506,"Connor Idun"
